temperature_K,lattice_target_angstrom,pointwise_pressure_GPa,zero_pressure_GPa,zero_pressure_mass_shift_Ha_per_bohr2,zero_A1_Ha_per_bohr2,zero_chi_soft,zero_epsilon_r,zero_lattice_parameter_angstrom,zero_isotropic_strain,zero_mean_u_component_variance_bohr2,zero_delta_A1_quartic_local,zero_delta_A1_quartic_homogeneous,zero_delta_A1_quartic_inhomogeneous,zero_delta_A1_sextic,zero_delta_A1_octic,zero_root_residual,lattice_matched_pressure_GPa,lattice_matched_pressure_mass_shift_Ha_per_bohr2,lattice_matched_A1_Ha_per_bohr2,lattice_matched_chi_soft,lattice_matched_epsilon_r,lattice_matched_lattice_parameter_angstrom,lattice_matched_isotropic_strain,lattice_matched_mean_u_component_variance_bohr2,lattice_matched_delta_A1_quartic_local,lattice_matched_delta_A1_quartic_homogeneous,lattice_matched_delta_A1_quartic_inhomogeneous,lattice_matched_delta_A1_sextic,lattice_matched_delta_A1_octic,lattice_matched_root_residual,affine_pressure_pressure_GPa,affine_pressure_pressure_mass_shift_Ha_per_bohr2,affine_pressure_A1_Ha_per_bohr2,affine_pressure_chi_soft,affine_pressure_epsilon_r,affine_pressure_lattice_parameter_angstrom,affine_pressure_isotropic_strain,affine_pressure_mean_u_component_variance_bohr2,affine_pressure_delta_A1_quartic_local,affine_pressure_delta_A1_quartic_homogeneous,affine_pressure_delta_A1_quartic_inhomogeneous,affine_pressure_delta_A1_sextic,affine_pressure_delta_A1_octic,affine_pressure_root_residual,lattice_matched_error_angstrom,affine_lattice_error_angstrom
690.0,4.023712893229346,-2.8365869462846303,0.0,0.0,0.024525340880259327,10.049322033418319,133.13050509498012,4.001374068743372,0.0036052341969831235,0.019839427388490392,0.10339341172071574,-0.012881317742404046,-0.007406190181498791,-0.0946970050588809,0.07655951533860128,7.28583859910259e-17,-2.8365869462846303,-0.014986771667646658,0.0203566707885425,12.107237526472343,158.9910338737287,4.023712893229345,0.009208149794167503,0.021396495093095894,0.11150808857639471,-0.013892288646790889,-0.00772191760761833,-0.11014461123770651,0.09603724456818429,-9.194034422677078e-17,-2.8394569623153947,-0.015001935057928732,0.020353001504413337,12.109420246033103,159.0184627366764,4.023735459132811,0.009213809664612918,0.021398020569701,0.11151603861585974,-0.013893279106267068,-0.007722219434798275,-0.11016031745655634,0.09605778714037816,-1.214306433183765e-16,-8.881784197001252e-16,2.2565903464943915e-05
700.0,4.024211568086135,-2.892996062116399,0.0,0.0,0.025061834163197325,9.834198362345319,130.4271813163553,4.001440320996439,0.003621851265723427,0.019930870304725536,0.10386996756590756,-0.012940689680729258,-0.007475433394866975,-0.09557196241565608,0.077623025284816,1.0061396160665481e-16,-2.892996062116399,-0.01528480256003719,0.02080932146521288,11.84387722094156,155.681550669318,4.024211568086135,0.009333225002792727,0.021502597482050953,0.11206104243796365,-0.013961178668594197,-0.0077960107283679345,-0.11123970484995271,0.09747304903047527,3.469446951953614e-17,-2.8947734844270734,-0.015294193360612492,0.020807049790938267,11.845170313016833,155.69780014357437,4.024225536066158,0.009336728383786555,0.02150353221153227,0.11206591379176921,-0.013961785568542275,-0.007796196716318407,-0.11124937635979844,0.09748576120071477,-6.591949208711867e-17,0.0,1.3967980023288362e-05
710.0,4.0247102429429225,-2.9494998934812533,0.0,0.0,0.02559934656907654,9.627708575296493,127.83235412421966,4.0015060149539865,0.0036383283054894156,0.020021542648366388,0.10434250756286227,-0.01299956130267757,-0.00754426022234162,-0.09644351949056783,0.07868725321807533,-1.0408340855860843e-17,-2.9494998934812533,-0.01558333387074545,0.021263001962416435,11.59116896667378,152.50592508888138,4.024710242942922,0.009458300211417553,0.021607722342411952,0.11260890189764206,-0.01402943400189688,-0.007869675957571364,-0.11233005165205968,0.09890966874332167,1.0061396160665481e-16,-2.950090006538753,-0.015586451663296258,0.021262248018986917,11.591579980865461,152.5110900455418,4.024714878030419,0.009459462761579725,0.0216080294317663,0.11261050229746343,-0.014029633388475498,-0.007869737403535323,-0.1123332445483413,0.09891388592144586,5.0306980803327406e-17,-8.881784197001252e-16,4.635087496929202e-06
720.0,4.02520891779971,-3.0060966529381856,0.0,0.0,0.026137854613575182,9.429352643084941,125.3397399664926,4.00157115946626,0.0036546675360571604,0.020111456634732055,0.1048110953718607,-0.013057940539395576,-0.007612675390771644,-0.09731169363446213,0.07975214200261772,1.214306433183765e-16,-3.0060966529381856,-0.015882356156038252,0.021717689811322476,11.348492893410423,149.45636761301665,4.02520891779971,0.00958337542004267,0.021711888121787166,0.11315176309535982,-0.014097066624338182,-0.007942918209847273,-0.11341569603030931,0.10034703693276954,1.491862189340054e-16,-3.0054065286504326,-0.015878709965980023,0.02171857120413897,11.348032343772038,149.4505801755744,4.025203499852816,0.009582016516883786,0.0217115326952803,0.11314991078589337,-0.014096835853475728,-0.007942846695762869,-0.1134119828005349,0.10034210893027289,2.42861286636753e-16,0.0,-5.417946893793157e-06
730.0,4.025707592656498,-3.0627845970330934,0.0,0.0,0.026677335601361322,9.238668065206191,122.94352689042559,4.0016357632414055,0.0036708711415614813,0.020200624283009585,0.10527579363103902,-0.013115835194685484,-0.007680683588132004,-0.09817650324490397,0.08081763719431757,2.185751579730777e-16,-3.0627845970330934,-0.016181860204582038,0.022173363267488616,11.115275815936235,146.52567538387828,4.025707592656498,0.009708450628667492,0.021815112813803123,0.11368971980511558,-0.014164088218796635,-0.00801574235428863,-0.11449668264910991,0.1017850900854242,6.938893903907228e-17,-3.060723050762112,-0.016170968268663787,0.022175995142660228,11.113956640933834,146.5090981418929,4.025691415951824,0.009704393266070825,0.021814061902792916,0.1136842429698908,-0.014163405884655814,-0.00801552973427872,-0.11448565149587266,0.10177038075251449,-5.551115123125783e-17,0.0,-1.6176704673576126e-05
740.0,4.026206267513286,-3.119562025387169,0.0,0.0,0.0272177675809321,9.055226434432088,120.63833137201577,4.0016998348426585,0.0036869412697912553,0.020289057412376084,0.10573666393617931,-0.013173252942487307,-0.007748289459105091,-0.09903796764237406,0.08188368688499327,3.469446951953614e-18,-3.119562025387169,-0.016481837032626467,0.02263000127142498,10.890986948210879,143.70717834736647,4.026206267513286,0.009833525837292677,0.021917413967526892,0.11422286348408091,-0.014230510179507804,-0.008088153210274448,-0.11557305635431375,0.10322376776034059,-1.3877787807814457e-17,-3.116039572873791,-0.016463226571347547,0.022634496372146328,10.888824051255622,143.67999858262604,4.026178640348745,0.009826596525895476,0.021915636406832844,0.11421359970538912,-0.014229356047200546,-0.008087791598835395,-0.11555431054864694,0.10319865462906175,-7.632783294297951e-17,0.0,-2.7627164540966476e-05
750.0,4.026704942370074,-3.1764272797526782,0.0,0.0,0.02775912930312999,8.878630370344325,118.41915978165181,4.00176338268635,0.003702880031690233,0.02037676763925172,0.10619376682639332,-0.013230201325095309,-0.007815497601379565,-0.0998961069583123,0.08295024155779791,-3.8163916471489756e-17,-3.1764272797526782,-0.016782277879015747,0.023087583412256894,10.675134078963028,140.99469119422517,4.026704942370074,0.009958601045917576,0.022018808697197117,0.11475128332331407,-0.014296343618382404,-0.008160155543996607,-0.11664486208716496,0.10466301241377679,-2.0469737016526324e-16,-3.1713560949854704,-0.016755484874031314,0.023094052135006534,10.672143937507194,140.9571159685018,4.026665186679197,0.009948629716377293,0.022016275027600302,0.11473807907408565,-0.014294698560665177,-0.008159637304838683,-0.11661801935092762,0.10462688634765795,-2.463307335887066e-16,0.0,-3.975569087710795e-05
760.0,4.027203617226862,-3.2333787430502996,0.0,0.0,0.02830140018296813,8.708510776558938,116.28137391738042,4.001826415040629,0.0037186895010355857,0.020463766375530813,0.10664716177490403,-0.013286687752009467,-0.007882312562574292,-0.10075094203382269,0.08401725395274458,0.0,-3.2333787430502996,-0.01708317420010252,0.023546089894173606,10.467260152016639,138.38247038715463,4.027203617226863,0.01008367625454279,0.022119313692173303,0.11527506629961053,-0.014361599371466185,-0.008231754065607059,-0.11771214480780477,0.10610276923581752,1.3877787807814457e-16,-3.22667261709715,-0.017047743176715077,0.023554640344527294,10.46346048507374,138.33472236413903,4.027151068204479,0.010070496163651483,0.02211599606865465,0.11525777646519743,-0.01435944530916103,-0.00823107180110338,-0.11767683672378816,0.10605503408637133,2.0469737016526324e-16,8.881784197001252e-16,-5.254902238238657e-05
770.0,4.027702292083649,-3.2904148383904914,0.0,0.0,0.028844560264438306,8.544524382607518,114.22066011527455,4.001888940024795,0.0037343717142699086,0.020550064827657314,0.10709690718422728,-0.013342719499335194,-0.007948738837707409,-0.10160249432798375,0.08508467894151144,-1.734723475976807e-17,-3.2904148383904914,-0.017384517664577385,0.024005501505399526,10.266940202421868,135.865175659097,4.0277022920836485,0.010208751463167565,0.022218945227021766,0.11579429722806618,-0.014426288005488506,-0.008302953426905442,-0.11877494942731716,0.10754298599789582,5.898059818321144e-17,-3.2819891392088287,-0.017340001479398834,0.02401623955327949,10.262349687939793,135.80748955280464,4.027636297822778,0.010192199102778547,0.022214817332375528,0.11577278465603773,-0.014423607851394132,-0.008302099968108713,-0.11873082087583953,0.10748305826825688,1.1449174941446927e-16,-8.881784197001252e-16,-6.599426087117166e-05
780.0,4.028200966940438,-3.3475340280907995,0.0,0.0,0.029388590187992163,8.386351536719411,112.2330015127167,4.001950965609151,0.003749928670466588,0.020635673996434258,0.10754306038517894,-0.013398303709659665,-0.008014780867141424,-0.10245078583488487,0.08615247341083865,-6.544070840774907e-14,-3.3475340280907995,-0.017686300148276938,0.024465799589442946,10.073778606092828,133.43783545116503,4.028200966940438,0.010333826671792728,0.022317719171673675,0.11630905881501596,-0.01449041982445774,-0.008373758219496584,-0.11983332074746196,0.10898361291039405,1.8041124150158794e-16,-3.3373056613205083,-0.0176322597820826,0.024478828923663095,10.068416640913536,133.37045500950074,4.028120888080172,0.010313741680504904,0.022312756135154484,0.11628319389118699,-0.014487197430528771,-0.008372726616687311,-0.11978002936823152,0.10891092142628046,-1.3183898417423734e-16,0.0,-8.007886026550892e-05
790.0,4.028699641797226,-3.4047348126886763,0.0,0.0,0.02993347116059836,8.23369422018473,110.31465309614836,4.002012499615296,0.0037653623314011877,0.02072060467741659,0.10798567763892192,-0.013453447392306823,-0.008080443034933741,-0.10329583900806288,0.08722059615321066,4.32466562561018e-14,-3.4047348126886763,-0.01798851372896815,0.024926966018415184,9.887406606283598,131.09581582942295,4.028699641797226,0.010458901880417641,0.022415651001596842,0.11681943171104432,-0.014554004876265597,-0.008444172973355951,-0.12088730340728489,0.11042460248951957,-9.020562075079397e-17,-3.392622183432188,-0.017924518084766364,0.024942388200401445,9.881293102523289,131.01899127541864,4.028604851181421,0.010435126957968511,0.022409829322283952,0.11678909196008695,-0.014550224983854627,-0.00844295648708819,-0.12082451908538648,0.11033858807768425,-6.245004513516506e-17,0.0,-9.479061580464077e-05
800.0,4.029198316654013,-3.4620157299602803,0.0,0.0,0.030479184927617926,8.086274258002186,108.46211921540768,4.002073549716886,0.0037806746217420245,0.020804867461959888,0.10842481414243178,-0.013508157424018301,-0.008145729667573137,-0.10413767669319662,0.08828900776623026,1.797867410502363e-14,-3.4620157299602803,-0.01829115068116427,0.025388983168224823,9.707480085044995,128.8347924801863,4.029198316654014,0.010583977089042719,0.022512755807936102,0.11732549456383216,-0.01461705295927107,-0.008514202155749977,-0.12193694183592603,0.11186590943277804,1.0408340855860843e-17,-3.4479387055438666,-0.018216776387450125,0.025406897684819376,9.700635297647802,128.74877834497667,4.029088199000506,0.010556357913344713,0.022506053282517122,0.11729056427291985,-0.014612701152240165,-0.008512794248362307,-0.12186434621080373,0.11176602460702963,2.671474153004283e-16,8.881784197001252e-16,-0.00011011765350765756
